"sid";"mac";"meter_id";"alias";"temp_value";"humidity_value";"dust1_value";"dust2_value";"dust3_value";"light_value";"noise_value";"co2_value";"updated"
1251;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1253;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.4;23.5;13.0;32.0;48.0;27413.0;762.0;282.7;"2019-03-06 18:13:09"
1254;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1256;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.4;23.5;19.0;36.0;61.0;15306.0;736.0;347.4;"2019-03-06 18:14:23"
1257;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1259;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.9;24.1;16.0;36.0;51.0;27413.0;745.0;305.3;"2019-03-06 18:26:09"
1260;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1262;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.9;24.1;16.0;36.0;51.0;27413.0;745.0;305.3;"2019-03-06 18:26:09"
1263;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1265;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.7;24.3;22.0;40.0;65.0;27413.0;737.0;321.7;"2019-03-06 18:51:57"
1266;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1268;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.7;24.3;22.0;40.0;65.0;27413.0;737.0;321.7;"2019-03-06 18:51:57"
1269;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1271;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.7;24.3;22.0;40.0;65.0;27413.0;737.0;321.7;"2019-03-06 18:51:57"
1272;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1274;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.2;23.8;20.0;38.0;61.0;27413.0;746.0;309.7;"2019-03-06 19:22:28"
1275;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1277;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.2;23.8;20.0;38.0;61.0;27413.0;746.0;309.7;"2019-03-06 19:22:28"
1278;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1280;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.1;24.0;21.0;39.0;60.0;15306.0;728.0;341.6;"2019-03-06 19:39:49"
1281;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1283;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.1;24.0;20.0;37.0;59.0;15306.0;732.0;422.2;"2019-03-06 19:47:24"
1284;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1286;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.1;24.0;20.0;37.0;59.0;15306.0;732.0;422.2;"2019-03-06 19:47:24"
1287;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1289;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.4;23.6;16.0;35.0;47.0;27413.0;760.0;297.8;"2019-03-06 20:12:04"
1290;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1292;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.4;23.6;16.0;35.0;47.0;27413.0;760.0;297.8;"2019-03-06 20:12:04"
1293;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1295;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.1;23.9;19.0;39.0;61.0;15306.0;730.0;330.0;"2019-03-06 20:33:40"
1296;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1298;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.6;24.5;20.0;40.0;66.0;27413.0;726.0;356.2;"2019-03-06 20:41:30"
1299;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1301;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.1;23.9;21.0;39.0;62.0;15306.0;736.0;426.6;"2019-03-06 20:54:03"
1302;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1304;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.7;24.4;19.0;37.0;52.0;27413.0;742.0;352.7;"2019-03-06 21:03:56"
1305;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1307;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.9;24.2;19.0;40.0;55.0;27413.0;745.0;281.7;"2019-03-06 21:11:15"
1308;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1310;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.9;24.2;28.0;16.0;39.0;15306.0;727.0;397.8;"2019-03-06 21:14:48"
1311;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1313;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.9;24.2;28.0;16.0;39.0;15306.0;727.0;397.8;"2019-03-06 21:14:48"
1314;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1316;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.0;24.0;18.0;37.0;58.0;27413.0;742.0;326.3;"2019-03-06 21:35:26"
1317;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1319;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.1;23.9;18.0;37.0;59.0;27413.0;734.0;363.0;"2019-03-06 21:51:11"
1320;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1322;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.8;24.3;20.0;40.0;63.0;15306.0;731.0;462.4;"2019-03-06 22:02:33"
1323;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1325;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.2;23.8;20.0;39.0;62.0;27413.0;755.0;293.5;"2019-03-06 22:11:51"
1326;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1328;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.4;23.6;20.0;41.0;52.0;27413.0;767.0;287.6;"2019-03-06 22:23:24"
1329;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1331;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.4;23.6;20.0;41.0;52.0;27413.0;767.0;287.6;"2019-03-06 22:23:24"
1332;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1334;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.9;24.1;21.0;41.0;61.0;15306.0;736.0;403.1;"2019-03-06 22:44:03"
1335;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1337;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.7;23.2;22.0;38.0;58.0;27413.0;751.0;283.6;"2019-03-06 22:52:39"
1338;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1340;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.6;24.4;20.0;40.0;60.0;15306.0;729.0;388.9;"2019-03-06 23:03:46"
1341;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1343;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.6;24.4;20.0;40.0;60.0;15306.0;729.0;388.9;"2019-03-06 23:03:46"
1344;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1346;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.2;23.8;21.0;39.0;61.0;27413.0;739.0;334.6;"2019-03-06 23:24:06"
1347;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1349;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.3;23.6;20.0;41.0;57.0;27413.0;750.0;306.1;"2019-03-06 23:26:33"
1350;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1352;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.0;24.0;21.0;40.0;64.0;27413.0;733.0;325.0;"2019-03-06 23:39:13"
1353;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1355;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.8;24.3;21.0;40.0;61.0;27413.0;737.0;347.9;"2019-03-06 23:45:21"
1356;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1359;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1362;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1364;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.4;24.6;15.0;38.0;63.0;27413.0;733.0;344.6;"2019-03-07 00:22:45"
1365;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1367;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.4;24.6;15.0;38.0;63.0;27413.0;733.0;344.6;"2019-03-07 00:22:45"
1368;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1370;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.7;24.3;20.0;41.0;55.0;27413.0;743.0;339.3;"2019-03-07 00:35:20"
1371;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1373;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.7;24.3;21.0;43.0;65.0;27413.0;739.0;337.9;"2019-03-07 00:44:35"
1374;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1376;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.0;24.0;21.0;42.0;64.0;15306.0;741.0;322.0;"2019-03-07 01:02:31"
1377;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1379;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.0;24.0;21.0;42.0;64.0;15306.0;741.0;322.0;"2019-03-07 01:02:31"
1380;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1382;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.2;23.8;21.0;42.0;66.0;15306.0;736.0;435.5;"2019-03-07 01:17:00"
1383;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1385;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.1;23.9;21.0;43.0;69.0;15306.0;736.0;480.5;"2019-03-07 01:34:16"
1386;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1389;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1391;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.4;23.5;20.0;43.0;66.0;27413.0;744.0;329.7;"2019-03-07 01:51:54"
1392;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1394;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.4;23.5;20.0;41.0;58.0;27413.0;749.0;325.4;"2019-03-07 01:59:44"
1395;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1397;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.2;23.8;28.0;19.0;41.0;15306.0;729.0;372.6;"2019-03-07 02:13:20"
1398;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1400;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.4;23.6;20.0;43.0;66.0;27413.0;733.0;350.9;"2019-03-07 02:15:35"
1401;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1403;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.7;24.3;22.0;44.0;67.0;15306.0;732.0;484.4;"2019-03-07 02:32:35"
1404;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1406;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.4;23.5;21.0;40.0;66.0;27413.0;742.0;345.9;"2019-03-07 02:38:52"
1407;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1409;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.8;24.2;6.0;28.0;44.0;27413.0;745.0;368.0;"2019-03-07 02:49:34"
1410;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1412;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.7;24.3;20.0;41.0;60.0;27413.0;744.0;323.3;"2019-03-07 03:02:22"
1413;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1415;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.7;24.3;20.0;41.0;60.0;27413.0;744.0;323.3;"2019-03-07 03:02:22"
1416;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1418;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.7;24.3;21.0;43.0;69.0;15306.0;729.0;432.7;"2019-03-07 03:14:24"
1419;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1421;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.9;24.1;22.0;42.0;67.0;15306.0;734.0;413.0;"2019-03-07 03:32:06"
1422;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1424;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.0;24.0;21.0;41.0;65.0;15306.0;732.0;362.6;"2019-03-07 03:41:26"
1425;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1427;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.3;23.7;18.0;40.0;52.0;27413.0;755.0;316.0;"2019-03-07 03:44:53"
1428;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1430;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.2;23.6;20.0;41.0;65.0;15306.0;736.0;405.2;"2019-03-07 04:00:11"
1431;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1433;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.4;23.4;22.0;42.0;64.0;27413.0;736.0;345.9;"2019-03-07 04:14:03"
1434;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1436;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.4;23.5;21.0;43.0;64.0;15306.0;733.0;464.1;"2019-03-07 04:15:49"
1437;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1439;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.0;23.9;20.0;41.0;62.0;27413.0;746.0;309.2;"2019-03-07 04:31:36"
1440;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1442;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.8;24.2;23.0;43.0;65.0;27413.0;735.0;361.2;"2019-03-07 04:43:08"
1443;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1445;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.9;24.0;22.0;43.0;66.0;15306.0;731.0;374.2;"2019-03-07 04:54:10"
1446;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1448;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.9;24.0;22.0;43.0;66.0;15306.0;731.0;374.2;"2019-03-07 04:54:10"
1449;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1451;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.7;24.3;21.0;42.0;67.0;15306.0;735.0;426.7;"2019-03-07 05:07:29"
1452;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1454;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.9;24.0;22.0;43.0;66.0;15306.0;741.0;378.5;"2019-03-07 05:19:06"
1455;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1457;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.2;23.7;18.0;40.0;52.0;27413.0;754.0;354.8;"2019-03-07 05:31:34"
1458;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1460;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.3;23.5;20.0;43.0;62.0;27413.0;746.0;361.4;"2019-03-07 05:43:40"
1461;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1463;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.4;23.4;22.0;43.0;68.0;27413.0;735.0;331.6;"2019-03-07 05:46:47"
1464;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1466;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.9;24.0;22.0;43.0;67.0;15306.0;731.0;378.0;"2019-03-07 06:03:29"
1467;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1469;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.7;24.1;21.0;43.0;67.0;15306.0;727.0;497.6;"2019-03-07 06:13:58"
1470;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1472;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.6;23.1;21.0;43.0;66.0;27413.0;741.0;315.7;"2019-03-07 06:19:37"
1473;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1475;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.6;23.1;21.0;43.0;66.0;27413.0;741.0;315.7;"2019-03-07 06:19:37"
1476;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1478;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.1;23.7;21.0;42.0;66.0;27413.0;740.0;356.0;"2019-03-07 06:41:29"
1479;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1481;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.2;23.6;21.0;42.0;63.0;27413.0;737.0;346.7;"2019-03-07 06:45:52"
1482;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1484;"B0AF201809140018";"09140018";"수팰리스8층환경1";28.8;24.1;22.0;43.0;65.0;15306.0;728.0;456.6;"2019-03-07 07:02:15"
1485;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1487;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.1;23.7;24.0;44.0;67.0;27413.0;741.0;347.8;"2019-03-07 07:12:29"
1488;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1490;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.0;23.8;21.0;43.0;66.0;27413.0;739.0;335.3;"2019-03-07 07:24:06"
1491;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1493;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.1;23.7;23.0;44.0;66.0;15306.0;731.0;460.1;"2019-03-07 07:34:01"
1494;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1496;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.2;23.5;17.0;39.0;50.0;27413.0;768.0;312.4;"2019-03-07 07:39:53"
1497;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1499;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.3;23.5;24.0;42.0;64.0;27413.0;740.0;363.1;"2019-03-07 07:51:38"
1500;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1502;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.5;23.2;22.0;39.0;60.0;27413.0;745.0;317.6;"2019-03-07 08:04:13"
1503;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1505;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.4;23.2;20.0;40.0;57.0;27413.0;752.0;328.2;"2019-03-07 08:12:39"
1506;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1508;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.3;23.4;18.0;39.0;47.0;27413.0;757.0;313.1;"2019-03-07 08:19:11"
1509;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1512;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1514;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.3;23.5;22.0;44.0;62.0;27413.0;743.0;337.2;"2019-03-07 08:38:48"
1515;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1517;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.0;23.8;22.0;41.0;64.0;15306.0;729.0;488.4;"2019-03-07 08:48:16"
1518;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1520;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.0;23.8;22.0;41.0;64.0;15306.0;729.0;488.4;"2019-03-07 08:48:16"
1521;"B0AF201902250002";"02250002";"수팰리스8층환경2";37.2;13.6;31.0;58.0;74.0;54612.0;216.0;720.1;"2019-03-05 13:07:59"
1523;"B0AF201809140018";"09140018";"수팰리스8층환경1";29.5;23.1;8.0;29.0;40.0;27413.0;754.0;325.9;"2019-03-07 09:13:18"
